count_11_00	count_11_15	count_11_60	count_12_00	count_12_15	count_12_60	count_13_00	count_13_15	count_13_60
BnaA06g22620D	980	1387	976	1389	1345	1015	1161	1164	976
BnaA06g22630D	0	1	0	0	0	0	0	1	0
BnaA06g22640D	1829	2801	1948	2528	2462	2105	3090	3655	2750
BnaA06g22650D	3	8	3	1	3	5	9	19	4
BnaA06g22660D	69	93	77	150	142	172	298	304	321
BnaA06g22670D	66	98	57	68	43	83	117	97	85
BnaA06g22680D	2340	2887	2274	2098	2072	1809	3018	3142	2970
BnaA06g22690D	554	769	556	400	414	417	914	1005	814
BnaA06g22700D	79	101	64	113	60	50	67	106	38
BnaA06g22710D	0	0	0	0	0	0	0	0	0
BnaA06g22720D	1400	1780	1021	1262	1366	954	1980	2145	1355
BnaA06g22730D	7	8	7	3	2	0	14	38	10
BnaA06g22740D	0	0	0	0	0	0	0	0	0
BnaA06g22750D	56	72	43	67	53	31	180	179	89
BnaA06g22760D	4	5	2	0	0	1	0	2	0
BnaA06g22770D	246	287	232	204	186	180	475	461	350
BnaA06g22780D	345	516	370	183	169	161	287	369	266
BnaA06g22790D	813	1249	2566	985	1083	2058	1334	1991	4867
BnaA06g22800D	5	2	2	0	7	3	1	6	0
BnaA06g22810D	0	0	0	0	1	0	1	0	0
BnaA06g22820D	1536	2087	1642	1684	1664	1562	1323	1485	1290
BnaA06g22830D	15	22	28	9	6	10	37	18	8
BnaA06g22840D	13	5	18	5	10	13	3	1	3
BnaA06g22850D	0	0	2	0	0	0	0	0	0
BnaA06g22860D	5	1	3	0	3	2	1	1	9
BnaA06g22870D	0	0	0	0	0	0	0	0	0
BnaA06g22880D	6781	10471	9040	12469	12294	12464	9133	10377	9646
BnaA06g22890D	364	597	554	282	303	365	300	432	545
BnaA06g22900D	4497	14496	20520	8529	10763	21319	5892	18069	25740
BnaA06g22910D	0	5	4	2	2	7	5	0	2
BnaA06g22920D	16	41	13	5	4	3	0	1	0
BnaA06g22930D	42	31	35	35	59	33	124	153	76
BnaA06g22940D	494	877	651	1155	991	1046	779	919	832
BnaA06g22950D	422	570	405	454	497	496	499	611	567
BnaA06g22960D	1850	2571	1816	2493	2241	2267	2878	3230	2412
BnaA06g22970D	2	5	4	15	3	2	4	3	1
BnaA06g22980D	237	328	236	312	224	240	452	513	481
BnaA06g22990D	0	1	2	3	0	1	0	1	0
BnaA06g23000D	104	147	126	224	149	157	195	210	174
BnaA06g23010D	0	0	0	0	0	0	0	0	0
BnaA06g23020D	1398	1928	1416	2052	1832	1591	1907	2028	1462
BnaA06g23030D	51	85	70	125	72	88	138	159	355
BnaA06g23040D	87	146	72	66	70	56	101	106	57
BnaA06g23050D	1648	2174	1721	2031	1971	1823	1979	2155	1670
BnaA06g23060D	0	0	0	0	0	0	0	0	0
BnaA06g23070D	143	146	174	207	163	130	172	240	197
BnaA06g23080D	352	409	216	507	395	280	335	347	181
BnaA06g23090D	3	12	11	8	8	7	9	10	3
BnaA06g23100D	2427	3306	1974	2495	2478	1864	2418	2586	1572
BnaA06g23110D	218	320	163	325	295	144	200	270	122
BnaA06g23120D	482	712	420	725	639	457	761	834	585
BnaA06g23130D	133	219	163	143	108	80	132	175	92
BnaA06g23140D	42	55	40	37	17	14	31	13	0
BnaA06g23150D	540	779	594	578	548	602	475	610	409
BnaA06g23160D	1	4	0	3	2	1	0	2	0
BnaA06g23170D	42	69	62	44	37	25	123	169	166
BnaA06g23180D	4	6	1	4	2	6	9	5	6
BnaA06g23190D	103	96	55	58	74	67	92	69	53
BnaA06g23200D	4097	5584	4056	5828	5478	4732	5087	5339	4267
BnaA06g23210D	52	76	65	29	46	32	92	84	53
BnaA06g23220D	2831	3743	4567	3131	3202	4155	2664	3094	4370
BnaA06g23230D	4170	6495	15946	5409	5580	14212	8042	11071	27578
BnaA06g23240D	291	382	342	530	410	443	338	459	405
BnaA06g23250D	0	0	0	0	0	0	0	0	0
BnaA06g23260D	0	0	0	0	0	0	0	0	0
BnaA06g23270D	0	3	2	25	13	5	1	0	0
BnaA06g23280D	2274	3058	2552	4571	4146	3875	3551	3731	3283
BnaA06g23290D	255	310	197	272	200	189	363	368	330
BnaA06g23300D	708	986	893	1425	1379	1363	972	1029	862
BnaA06g23310D	1148	1731	1422	1717	1593	1490	1348	1358	1343
BnaA06g23320D	3144	5142	10245	3949	3941	8583	2463	4365	8992
BnaA06g23330D	474	852	1715	694	766	1496	574	877	2118
BnaA06g23340D	6	25	2	5	2	7	3	8	9
BnaA06g23350D	1438	2102	1540	1477	1365	1175	2282	2345	1721
BnaA06g23360D	109	82	80	57	45	86	24	23	21
BnaA06g23370D	16270	23277	13832	46172	39228	34426	28299	28610	22850
BnaA06g23380D	1120	1729	4969	1300	1854	5656	696	2214	7431
BnaA06g23390D	128	182	188	396	454	414	91	166	146
BnaA06g23400D	375	598	425	1119	1029	1023	377	415	366
BnaA06g23410D	209	259	281	183	142	142	258	347	296
BnaA06g23420D	35996	50766	34635	40848	38582	31488	53914	51525	39447
BnaA06g23430D	18265	28514	23618	18488	25323	19032	21070	21187	14429
BnaA06g23440D	1155	1486	835	1004	984	719	1146	1239	806
BnaA06g23450D	863	1214	859	1005	875	787	945	1081	873
BnaA06g23460D	111	129	75	64	72	67	206	186	188
BnaA06g23470D	61	110	56	73	52	55	120	111	53
BnaA06g23480D	3685	5009	3707	5102	5017	4756	4239	4387	4251
BnaA06g23490D	815	1644	2734	1773	2035	3682	1409	2517	2950
BnaA06g23500D	9885	15181	21513	32966	30532	42356	16353	25070	31775
BnaA06g23510D	3	12	4	8	9	2	6	8	5
BnaA06g23520D	43	62	44	70	32	36	33	44	23
BnaA06g23530D	385	500	794	300	339	506	501	830	1261
BnaA06g23540D	1315	1627	1225	1927	1734	1448	1537	1541	1275
BnaA06g23550D	22	42	40	38	45	42	36	60	30
BnaA06g23560D	80	95	56	141	94	134	293	330	149
BnaA06g23570D	1382	1930	1194	1455	1591	1218	1600	1680	1059
BnaA06g23580D	79	102	66	130	85	71	300	283	196
BnaA06g23590D	0	0	0	0	0	0	0	0	1
BnaA06g23600D	5297	7476	6247	8839	9231	8329	5444	4709	3889
BnaA06g23610D	0	0	0	0	0	0	0	0	0
BnaA06g23620D	0	0	0	0	0	0	0	0	0
BnaA06g23630D	44	58	48	38	32	22	33	44	37
BnaA06g23640D	885	1183	765	962	932	681	1296	1298	813
BnaA06g23650D	0	0	0	0	0	0	0	0	0
BnaA06g23660D	0	0	0	0	0	0	0	0	0
BnaA06g23670D	0	0	0	0	0	0	0	0	0
BnaA06g23680D	421	459	337	297	304	266	383	371	326
BnaA06g23690D	1	0	1	1	2	0	3	4	0
BnaA06g23700D	4028	5301	5847	6498	5511	6155	8798	8910	7452
BnaA06g23710D	7014	8037	3816	9740	8538	4322	21833	12558	5112
BnaA06g23720D	0	2	1	12	14	7	0	2	0
BnaA06g23730D	401	601	507	960	802	760	443	449	359
BnaA06g23740D	1	0	0	0	1	1	0	0	0
BnaA06g23750D	28	56	34	319	290	229	3	0	0
BnaA06g23760D	1505	2029	1432	1865	1834	1516	1547	1692	1174
BnaA06g23770D	193	232	159	230	284	218	288	282	171
BnaA06g23780D	0	0	0	0	0	3	1	0	1
BnaA06g23790D	59	71	40	55	31	15	117	108	32
BnaA06g23800D	583	757	548	741	668	524	685	730	586
BnaA06g23810D	31	24	29	13	18	17	10	9	4
BnaA06g23820D	217	285	317	257	201	239	266	259	332
BnaA06g23830D	4	9	2	4	4	1	0	0	0
BnaA06g23840D	89	109	59	45	34	19	181	168	182
BnaA06g23850D	1241	1822	1245	1855	1675	1669	1143	1322	1064
BnaA06g23860D	0	0	0	0	0	0	0	0	0
BnaA06g23870D	1474	2252	3669	1480	1422	2547	1061	1325	3156
BnaA06g23880D	0	3	4	0	2	6	8	1	0
BnaA06g23890D	843	1252	804	1353	1278	1024	837	895	533
BnaA06g23900D	196	305	164	191	193	140	258	293	199
BnaA06g23910D	0	0	0	0	0	0	0	0	0
BnaA06g23920D	0	0	0	0	0	0	0	0	0
BnaA06g23930D	0	0	0	0	0	0	1	0	0
BnaA06g23940D	6394	8463	7524	7474	7182	7036	8548	9390	8875
BnaA06g23950D	792	1032	691	1064	960	737	857	845	530
BnaA06g23960D	30	50	27	62	51	31	38	55	16
BnaA06g23970D	0	1	0	0	4	0	3	0	1
BnaA06g23980D	0	0	0	0	0	0	0	0	0
BnaA06g23990D	345	499	370	353	348	299	365	356	331
BnaA06g24000D	121	153	124	168	145	138	163	149	95
BnaA06g24010D	27	41	28	57	53	59	209	221	119
BnaA06g24020D	728	925	646	1078	1009	635	1309	1316	1010
BnaA06g24030D	2	1	1	2	0	4	1	1	0
BnaA06g24040D	8642	11978	10660	9951	10006	11293	11057	13106	15630
BnaA06g24050D	4	0	0	0	5	0	1	0	0
BnaA06g24060D	0	0	0	0	0	0	0	0	2
BnaA06g24070D	0	1	3	1	0	1	0	2	3
BnaA06g24080D	0	0	0	3	0	1	0	0	0
BnaA06g24090D	10	8	8	2	2	1	5	9	6
BnaA06g24100D	0	1	0	0	0	6	3	1	0
BnaA06g24110D	3	1	0	2	3	2	0	0	0
BnaA06g24120D	11	13	15	11	4	5	0	2	0
BnaA06g24130D	25	38	19	14	26	38	32	29	44
BnaA06g24140D	91	77	82	56	67	24	19	26	33
BnaA06g24150D	83	96	72	112	77	69	207	173	198
BnaA06g24160D	0	0	0	0	0	0	0	0	0
BnaA06g24170D	8008	10091	5979	7603	6968	5135	14856	14862	9397
BnaA06g24180D	70	98	79	89	82	85	188	179	147
BnaA06g24190D	1316	1816	1621	1502	1512	1651	1652	1685	1574
BnaA06g24200D	317	432	310	406	370	387	407	495	458
BnaA06g24210D	206	266	287	226	205	276	170	221	163
BnaA06g24220D	1155	1755	925	1651	1505	1187	1363	1489	1062
BnaA06g24230D	2366	3680	2437	4001	3958	3542	2363	2408	2281
BnaA06g24240D	1	0	0	0	0	0	0	0	0
BnaA06g24250D	0	0	1	0	0	0	1	0	0
BnaA06g24260D	0	0	2	0	0	1	0	0	0
BnaA06g24270D	0	1	0	2	7	0	0	0	1
BnaA06g24280D	7282	10327	10113	12280	11994	11649	9067	9678	8603
BnaA06g24290D	24	43	18	23	21	23	19	23	8
BnaA06g24300D	13886	18161	19890	19632	18629	21833	22421	23855	24130
BnaA06g24310D	463	749	769	821	784	919	1176	1388	1139
BnaA06g24320D	123	150	110	309	231	224	263	309	250
BnaA06g24330D	950	1339	858	1224	1238	969	1086	1216	742
BnaA06g24340D	675	945	1466	710	718	863	1501	1671	1848
BnaA06g24350D	881	1014	732	861	869	683	1317	1444	652
BnaA06g24360D	2770	3638	3310	5159	4581	4691	3107	3527	3036
BnaA06g24370D	11	13	6	0	1	0	9	5	1
BnaA06g24380D	0	0	0	1	0	0	0	0	0
BnaA06g24390D	0	0	0	0	0	0	0	0	0
BnaA06g24400D	17	64	19	30	22	15	63	51	20
BnaA06g24410D	244	341	168	557	563	375	421	492	238
BnaA06g24420D	1167	1613	1223	1537	1395	1391	1724	1940	1546
BnaA06g24430D	259	465	308	446	422	370	386	386	304
BnaA06g24440D	343	483	408	651	578	491	435	511	584
BnaA06g24450D	102	125	93	116	137	131	94	111	106
BnaA06g24460D	8	3	3	0	5	6	7	13	3
BnaA06g24470D	12	13	5	13	14	1	15	6	8
BnaA06g24480D	581	846	716	491	531	506	1611	1575	912
BnaA06g24490D	2275	2833	2611	1550	1525	1635	4770	5195	2788
BnaA06g24500D	1398	1798	715	1121	976	553	1927	1765	1088
BnaA06g24510D	30	48	18	27	38	23	39	38	36
BnaA06g24520D	2943	3597	3272	2184	2090	2319	3539	3918	3560
BnaA06g24530D	1003	3965	5487	1839	3181	5042	1328	6224	5999
BnaA06g24540D	45	117	206	61	124	196	46	252	192
BnaA06g24550D	2	0	0	2	0	1	5	2	1
BnaA06g24560D	65	75	44	71	60	44	68	49	33
BnaA06g24570D	2217	2402	2375	1530	1500	1595	2988	2818	3363
BnaA06g24580D	0	0	0	0	0	0	0	0	0
BnaA06g24590D	124	176	98	194	177	159	176	147	103
BnaA06g24600D	32	51	32	24	52	11	16	33	43
BnaA06g24610D	0	0	0	0	0	2	0	0	3
BnaA06g24620D	456	698	398	633	641	440	779	810	495
BnaA06g24630D	0	0	0	0	0	0	0	0	0
BnaA06g24640D	33	63	36	19	39	36	85	88	38
BnaA06g24650D	139	205	112	179	222	162	252	284	154
BnaA06g24660D	3	9	8	18	14	24	5	17	14
BnaA06g24670D	105	116	129	219	160	167	142	155	157
BnaA06g24680D	7	6	8	5	3	3	0	0	0
BnaA06g24690D	19	13	25	46	24	25	44	38	21
BnaA06g24700D	2866	3802	3433	2804	2514	2924	5612	5962	5918
BnaA06g24710D	89	131	98	122	139	127	169	195	164
BnaA06g24720D	0	0	0	0	0	1	0	3	4
BnaA06g24730D	0	0	0	0	0	0	0	2	0
BnaA06g24740D	7	12	5	2	5	11	16	15	4
BnaA06g24750D	114	157	71	45	37	25	32	17	4
BnaA06g24760D	26	45	21	26	36	9	6	6	0
BnaA06g24770D	0	0	0	0	0	0	0	0	0
BnaA06g24780D	946	1334	946	718	675	657	1508	1454	1294
BnaA06g24790D	197	198	111	169	145	97	187	239	101
BnaA06g24800D	222	270	229	400	360	400	380	453	267
BnaA06g24810D	0	0	0	0	0	0	0	0	0
BnaA06g24820D	143	123	109	75	67	49	75	72	91
BnaA06g24830D	2951	4236	4546	4809	4285	4844	2756	2698	2548
BnaA06g24840D	1119	1733	1188	2298	2079	1605	1844	1877	1451
BnaA06g24850D	2010	2621	2326	2281	1945	2089	3288	3218	2740
BnaA06g24860D	0	0	0	0	2	0	0	0	0
BnaA06g24870D	85	118	62	75	52	60	1186	571	319
BnaA06g24880D	288	340	195	227	181	167	754	607	389
BnaA06g24890D	0	0	0	1	1	1	0	1	0
BnaA06g24900D	811	1204	948	1324	1151	1019	1372	1228	886
BnaA06g24910D	4	8	11	5	8	1	20	20	16
BnaA06g24920D	1817	2364	1640	2620	2470	2294	2046	2023	1659
BnaA06g24930D	617	773	602	1458	1375	1118	851	916	731
BnaA06g24940D	1665	2082	1395	1751	1706	1509	2810	2643	2244
BnaA06g24950D	289	427	207	494	399	337	534	512	328
BnaA06g24960D	371	529	460	694	643	636	859	927	818
BnaA06g24970D	1612	2218	1835	2152	2129	2212	2029	2075	1725
BnaA06g24980D	9	12	5	20	18	23	18	35	16
BnaA06g24990D	2423	3510	2353	3691	3199	2920	3828	3847	2904
BnaA06g25000D	470	547	551	426	383	349	459	472	441
BnaA06g25010D	1478	2011	1608	1577	1216	1265	1970	2059	2010
BnaA06g25020D	1504	2036	1700	1488	1425	1227	1947	1975	1758
BnaA06g25030D	2107	3251	3436	7400	7241	7793	3478	4123	4532
BnaA06g25040D	5225	7904	9897	13306	13007	14610	8002	9171	9718
BnaA06g25050D	5	11	13	17	12	22	8	17	8
BnaA06g25060D	4	1	1	3	5	8	0	1	0
BnaA06g25070D	12	16	11	9	9	7	6	17	10
BnaA06g25080D	104	209	103	133	81	80	159	161	76
BnaA06g25090D	0	0	0	0	0	0	0	0	0
BnaA06g25100D	19	17	9	6	14	6	32	21	6
BnaA06g25110D	577	706	393	429	408	286	761	729	486
BnaA06g25120D	1043	1198	902	842	842	749	1442	1549	1147
BnaA06g25130D	1058	1225	605	484	392	149	5776	3762	2456
BnaA06g25140D	2	1	1	1	4	3	0	3	1
BnaA06g25150D	0	0	0	0	0	0	0	0	0
BnaA06g25160D	0	0	0	0	0	0	0	0	0
BnaA06g25170D	0	0	0	0	0	1	0	1	0
BnaA06g25180D	0	0	0	0	0	0	0	0	0
BnaA06g25190D	0	2	1	4	6	2	13	7	2
BnaA06g25200D	0	0	0	0	0	0	0	0	0
BnaA06g25210D	53	90	72	343	218	226	52	42	81
BnaA06g25220D	0	0	2	0	0	0	1	1	0
BnaA06g25230D	0	0	0	0	0	0	0	0	0
BnaA06g25240D	0	0	0	0	0	0	0	0	0
BnaA06g25250D	98	163	93	76	48	53	160	202	116
BnaA06g25260D	100	150	98	160	112	107	241	201	185
BnaA06g25270D	0	0	0	0	0	0	0	0	0
BnaA06g25280D	356	609	322	674	657	500	590	508	389
BnaA06g25290D	34	91	55	109	100	84	66	62	56
BnaA06g25300D	1	0	0	0	0	0	3	0	0
BnaA06g25310D	1	1	1	2	1	1	0	1	0
BnaA06g25320D	4	6	1	0	3	0	1	0	0
BnaA06g25330D	426	561	312	593	575	372	470	493	315
BnaA06g25340D	1	0	2	7	4	2	0	1	0
BnaA06g25350D	0	0	0	0	0	0	1	0	2
BnaA06g25360D	901	1739	2738	5128	4165	6367	1201	1426	2581
BnaA06g25370D	2421	3173	1995	3116	3233	2303	2038	1939	1416
BnaA06g25380D	0	0	0	0	2	0	0	0	0
BnaA06g25390D	627	891	664	657	574	609	902	807	824
BnaA06g25400D	2	4	0	3	2	0	2	0	3
BnaA06g25410D	0	0	0	0	0	0	0	0	0
BnaA06g25420D	0	0	0	3	1	1	0	1	0
BnaA06g25430D	431	628	412	845	772	621	662	599	372
BnaA06g25440D	2903	4028	2777	3927	3551	3152	3827	4132	3345
BnaA06g25450D	0	0	0	0	0	0	0	0	0
BnaA06g25460D	0	0	0	0	0	0	0	0	0
BnaA06g25470D	2453	3478	2537	2637	2784	3098	2441	3579	2497
BnaA06g25480D	843	1109	882	956	857	828	1195	1242	873
BnaA06g25490D	5	7	2	9	2	2	2	4	10
BnaA06g25500D	0	0	0	0	0	0	0	0	0
BnaA06g25510D	0	0	0	0	0	0	0	0	0
BnaA06g25520D	0	12	0	6	4	2	2	4	0
BnaA06g25530D	1	4	3	5	6	5	10	15	7
BnaA06g25540D	0	1	0	0	0	0	8	3	0
BnaA06g25550D	13530	18927	16810	29132	24964	27394	31586	32022	33110
BnaA06g25560D	110	147	98	129	80	73	176	210	125
BnaA06g25570D	1	0	0	1	2	1	2	0	0
BnaA06g25580D	285	418	223	206	224	196	287	350	205
BnaA06g25590D	596	808	361	529	491	329	409	455	188
BnaA06g25600D	37	79	24	32	41	21	66	65	31
BnaA06g25610D	34	66	38	35	21	30	54	84	60
BnaA06g25620D	5	2	4	5	11	0	5	4	0
BnaA06g25630D	744	957	465	851	742	457	1011	1027	446
BnaA06g25640D	0	0	0	0	0	0	0	0	0
BnaA06g25650D	0	0	0	0	0	0	0	0	0
BnaA06g25660D	110	151	146	167	170	174	296	281	208
BnaA06g25670D	68	69	78	61	50	45	105	77	53
BnaA06g25680D	1204	1567	1155	2796	2491	1975	1580	1274	893
BnaA06g25690D	376	506	300	207	231	167	352	371	187
BnaA06g25700D	0	1	0	0	0	0	0	0	0
BnaA06g25710D	6	8	7	6	5	3	6	2	0
BnaA06g25720D	5	8	2	1	3	5	5	5	3
BnaA06g25730D	8	15	7	42	5	10	14	30	20
BnaA06g25740D	263	348	172	236	164	132	403	416	274
BnaA06g25750D	0	0	0	0	0	0	0	0	0
BnaA06g25760D	0	0	0	0	0	0	0	0	0
BnaA06g25770D	232	355	240	179	178	133	380	416	378
BnaA06g25780D	0	1	0	0	0	0	0	0	0
BnaA06g25790D	169	282	193	258	278	200	205	173	103
BnaA06g25800D	1972	2919	2281	1621	1348	1554	2784	2752	2420
BnaA06g25810D	0	0	0	0	0	0	0	0	0
BnaA06g25820D	0	0	0	0	0	0	0	0	0
BnaA06g25830D	0	0	0	0	0	0	0	0	0
BnaA06g25840D	0	0	1	0	0	0	0	0	0
BnaA06g25850D	453	625	362	587	470	415	540	458	276
BnaA06g25860D	87	132	108	32	39	26	55	54	81
BnaA06g25870D	0	0	0	0	0	0	0	0	0
BnaA06g25880D	191	224	134	218	242	114	231	168	86
BnaA06g25890D	316	521	769	550	584	1034	336	366	729
BnaA06g25900D	9	20	20	25	15	23	33	29	54
BnaA06g25910D	438	512	519	491	512	638	706	647	859
BnaA06g25920D	5942	7771	7019	8277	8104	9158	8481	9417	8435
BnaA06g25930D	3485	5635	8436	3637	4056	7069	3432	5286	8479
BnaA06g25940D	26680	33118	22835	19950	18502	16078	25700	25325	18118
BnaA06g25950D	0	0	0	0	0	0	0	0	0
BnaA06g25960D	49	53	135	100	126	237	103	105	122
BnaA06g25970D	695	952	654	1151	1076	844	1107	817	648
BnaA06g25980D	0	0	0	0	0	0	0	0	0
BnaA06g25990D	933	1336	1416	1597	1493	1735	1570	1617	1710
BnaA06g26000D	0	0	0	0	0	0	0	0	0
BnaA06g26010D	18	21	13	33	13	19	39	29	2
BnaA06g26020D	18	28	28	29	10	8	81	52	20
BnaA06g26030D	1037	1526	1016	1167	1330	1067	1305	1331	1032
BnaA06g26040D	160	219	134	172	154	144	191	225	124
BnaA06g26050D	1151	1760	1338	2068	2008	2173	1609	1846	1763
BnaA06g26060D	17	29	22	25	21	22	12	21	6
BnaA06g26070D	4	4	4	5	0	3	4	2	3
BnaA06g26080D	0	0	0	0	0	0	0	0	0
BnaA06g26090D	1	0	2	3	0	5	3	5	0
BnaA06g26100D	0	0	0	0	0	0	0	0	0
BnaA06g26110D	29	27	29	61	55	60	58	63	21
BnaA06g26120D	29	48	18	7	7	20	25	22	19
BnaA06g26130D	763	1081	695	916	789	754	1346	1378	922
BnaA06g26140D	664	871	696	665	651	515	740	711	573
BnaA06g26150D	18	28	8	25	32	23	38	47	19
BnaA06g26160D	11	19	23	17	25	29	17	34	28
BnaA06g26170D	245	350	198	461	381	388	959	949	600
BnaA06g26180D	1	0	1	0	0	1	2	0	0
BnaA06g26190D	2072	2944	2256	2045	2132	2101	2892	3202	2889
BnaA06g26200D	0	0	0	0	0	0	0	0	0
BnaA06g26210D	247	389	180	233	231	171	327	314	213
BnaA06g26220D	966	1196	805	831	810	683	1407	1449	1076
BnaA06g26230D	27	26	29	34	31	36	65	44	39
BnaA06g26240D	0	0	0	0	0	0	0	0	0
BnaA06g26250D	45	78	53	41	43	22	81	100	72
BnaA06g26260D	2614	3626	3002	3246	3028	3405	6351	7038	6090
BnaA06g26270D	53	63	35	62	28	37	92	77	72
BnaA06g26280D	695	1020	1039	781	710	783	1285	1478	1777
BnaA06g26290D	320	516	320	335	396	359	447	441	395
BnaA06g26300D	2193	3168	3034	3168	3086	3539	3158	3561	3445
BnaA06g26310D	0	0	0	0	0	0	0	0	0
BnaA06g26320D	23	19	15	3	3	12	0	0	0
BnaA06g26330D	0	0	1	1	3	1	0	1	2
BnaA06g26340D	251	374	178	195	197	82	245	222	166
BnaA06g26350D	8	26	22	37	22	18	29	36	28
BnaA06g26360D	160	198	173	149	126	142	266	278	207
BnaA06g26370D	486	733	386	576	496	439	588	696	412
BnaA06g26380D	306	394	289	215	175	157	574	575	393
BnaA06g26390D	11	27	16	9	11	8	2	8	13
BnaA06g26400D	18	32	33	7	12	9	3	3	0
BnaA06g26410D	286	416	826	243	289	525	837	913	1887
BnaA06g26420D	26	22	28	12	17	18	30	47	9
BnaA06g26430D	148	190	142	48	47	31	290	320	137
BnaA06g26440D	349	506	384	222	180	170	763	749	485
BnaA06g26450D	1	1	4	0	2	1	0	1	0
BnaA06g26460D	1590	2471	2057	1434	1451	1737	2327	2714	2889
BnaA06g26470D	18	18	16	17	13	6	14	12	4
BnaA06g26480D	24	29	24	21	16	17	25	43	11
BnaA06g26490D	485	646	754	1002	1025	1169	771	761	811
BnaA06g26500D	41	47	22	19	20	34	22	20	10
BnaA06g26510D	0	0	0	0	0	0	0	0	0
BnaA06g26520D	0	0	0	0	0	0	0	0	0
BnaA06g26530D	21	38	59	20	34	37	45	43	154
BnaA06g26540D	448	627	412	564	443	436	1031	1050	614
BnaA06g26550D	990	1214	1107	1281	1282	1355	1354	1344	1069
BnaA06g26560D	226	365	194	329	266	206	416	317	194
BnaA06g26570D	56	91	47	31	25	29	98	82	132
BnaA06g26580D	1	3	3	1	0	0	1	2	0
BnaA06g26590D	850	1238	1158	839	818	823	1058	1274	1388
BnaA06g26600D	0	0	1	0	1	2	0	0	0
BnaA06g26610D	0	0	0	0	0	0	0	0	0
BnaA06g26620D	4	1	74	8	4	62	13	5	1951
BnaA06g26630D	2	3	6	1	1	0	0	1	3
BnaA06g26640D	235	290	199	261	238	202	266	216	124
BnaA06g26650D	1	0	2	0	0	0	0	0	0
BnaA06g26660D	2	0	0	0	0	0	0	1	0
BnaA06g26670D	2	11	1	1	4	1	2	4	0
BnaA06g26680D	162	335	216	135	128	58	66	85	38
BnaA06g26690D	2267	3445	3145	2559	2465	2557	1610	1982	2914
BnaA06g26700D	0	0	2	1	0	1	0	3	9
BnaA06g26710D	2	0	1	0	0	2	1	0	2
BnaA06g26720D	2	2	5	8	5	0	22	19	13
BnaA06g26730D	144	185	106	118	143	96	233	199	141
BnaA06g26740D	525	676	427	889	846	708	690	711	575
BnaA06g26750D	668	937	760	533	521	539	837	954	701
BnaA06g26760D	15212	19931	12506	19295	17812	15002	16848	18095	13618
BnaA06g26770D	15	8	15	21	18	11	20	15	4
BnaA06g26780D	10	6	7	22	16	13	23	9	0
BnaA06g26790D	195	203	216	405	319	307	596	665	478
BnaA06g26800D	706	1151	606	1519	1597	952	789	840	528
BnaA06g26810D	0	0	0	0	0	0	0	0	0
BnaA06g26820D	5610	7387	6863	9926	9183	10623	6680	7082	7097
BnaA06g26830D	30	23	12	25	8	7	19	23	13
BnaA06g26840D	1	0	0	0	0	0	0	0	0
BnaA06g26850D	107	185	131	142	155	119	238	284	215
BnaA06g26860D	917	1155	963	1621	1584	1341	1208	1243	1079
BnaA06g26870D	14	19	6	18	7	21	46	40	32
BnaA06g26880D	2133	3170	1848	2647	2709	2320	3027	3529	2259
BnaA06g26890D	2272	3057	2362	2625	2738	2413	2246	2439	2064
BnaA06g26900D	2	1	2	4	2	4	6	5	9
BnaA06g26910D	168	245	168	305	267	246	151	109	127
BnaA06g26920D	253	318	319	189	162	237	519	403	445
BnaA06g26930D	0	0	0	0	0	0	0	0	0
BnaA06g26940D	10	2	6	6	9	15	8	10	4
BnaA06g26950D	683	973	573	748	728	558	1459	1431	693
BnaA06g26960D	1	1	5	0	3	2	8	2	0
BnaA06g26970D	235	331	342	209	231	242	362	342	318
BnaA06g26980D	2607	3459	6350	4964	5084	7359	5126	5386	8021
BnaA06g26990D	2	2	2	6	0	2	3	0	4
BnaA06g27000D	10	17	17	12	17	14	0	0	0
BnaA06g27010D	0	0	0	0	0	0	0	0	0
BnaA06g27020D	1005	1598	1491	2478	2149	2399	2321	2451	2725
BnaA06g27030D	0	1	0	0	0	6	1	3	0
BnaA06g27040D	0	0	0	0	0	0	0	0	0
BnaA06g27050D	0	0	0	0	0	0	0	0	0
BnaA06g27060D	5459	7729	9287	5191	5341	6590	9105	9092	9970
BnaA06g27070D	239	498	316	282	343	216	803	610	464
BnaA06g27080D	85	137	97	123	111	62	213	214	235
BnaA06g27090D	275	302	310	381	287	299	512	509	377
BnaA06g27100D	550	693	551	953	780	773	771	700	645
BnaA06g27110D	0	0	0	0	0	0	0	0	0
BnaA06g27120D	0	0	0	0	0	0	0	0	0
BnaA06g27130D	12	11	5	11	11	5	16	20	9
BnaA06g27140D	0	0	0	0	0	0	0	0	0
BnaA06g27150D	0	0	0	0	0	0	0	0	0
BnaA06g27160D	38	58	28	21	25	22	18	24	3
BnaA06g27170D	0	0	0	0	0	1	0	0	0
BnaA06g27180D	0	0	0	0	0	0	0	0	0
BnaA06g27190D	277	381	194	283	273	183	282	273	104
BnaA06g27200D	12955	17581	13599	15165	14676	15036	15155	16659	14212
BnaA06g27210D	4788	6836	4965	5513	5239	6011	6161	7344	5598
BnaA06g27220D	0	0	0	0	0	0	1	0	3
BnaA06g27230D	3	8	7	1	0	6	12	3	4
BnaA06g27240D	4350	5675	5508	4357	4395	4394	4719	5122	5319
BnaA06g27250D	0	0	0	0	0	0	0	0	0
BnaA06g27260D	159	261	155	163	166	121	258	253	183
